Link,Title,Loc,Sal,Summary
https://kr.indeed.com/viewjob?jk=881a1aa0f0646335,Tech U Associate Professional Services C...,Amazon Web Services Korea LLC 서울,Tech U Associate Professional Services C...,,"programming languages: Java, Python, Ruby, Node.js, C#, or C++ · Experience... JS, Java, Ruby, C#, C++, Python, or PHP)"
https://kr.indeed.com/viewjob?jk=e62bb1a22d09c5d5,2019년 기상청 국가태풍센터 공무직 근로자 (연장),기상청 대한민국,2019년 기상청 국가태풍센터 공무직 근로자 (연장),,"소지자 ㅇ 우대조건 - 기상기사, 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가태풍센터 (제주) 1명 태풍 영향... 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가..."
https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts 서울,[인재풀] 아티스트,,Maya or 3D Max등의 아트웍 툴 사용 경험 - Max script 또는 Mel Script의 사용 경험 - C# 또는 Python 언어에 대한 이해 및 활용 능력 - 아트웍 관련 툴 제작 또는 플러그인 제작 경험
https://kr.indeed.com/viewjob?jk=e01c7ac25340705b,Data Engineer,토스 서울 강남구,Data Engineer,,"등) 활용 경험이 있는 분 데이터 분석도구 개발을 위한 소프트웨어 개발 역량(Java, Scala, Python 등)을 갖춘 분 우대 사항 중급 이상의 프로그래밍 개발 역량을 보유한 분(웹/클라이언트/서버 프로그래밍 등..."
https://kr.indeed.com/viewjob?jk=649ccf047c868778,"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔 서울 영등포구,"금융 데이터 분석 엔진, 로보어드바이저 개발자",,"시스템, 머신러닝, 자연어처리. 패턴분석 - 다음 언어에서 최소 한 가지 이상 능숙자: Java, C++, Python, JavaScript 우대사항 - 석사이상 컴퓨터공학 (Computer Science) 분야 또는..."
https://kr.indeed.com/viewjob?jk=a8f2de7c03aa263c,4차산업선도인력 빅데이터-IoT 국비지원 교육생,비트컴퓨터 서울 강남구,4차산업선도인력 빅데이터-IoT 국비지원 교육생,,"습득 및 프로젝트 수행 후 관련 분야로 취업을 원하는 자 Java, Python 등 기본 프로그래밍 유 경험자 - 선발 우대사항 IT관련 전공학과... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=1cf825d234463890,[피파온라인4] 소프트웨어 엔지니어,Electronic Arts 서울,[피파온라인4] 소프트웨어 엔지니어,,관련 논문 및 자료를 이해할 수 있는 영어 능력 keras... tensorflow 사용경험 python을 이용한 코딩 경험 [ 우대 사항 ] Machine Learning 관련 논문을 구현해본 경험 (졸업 작품...
https://kr.indeed.com/viewjob?jk=8af26b37623864c4,8퍼센트 개발자 (신입/경력),8퍼센트 서울 종로구,8퍼센트 개발자 (신입/경력),,개발 금융 데이터 분석과 분석 플랫폼 운영 자격요건 컴퓨터 전공자 또는 웹 개발 경력 1년 이상 우대사항 Python 코드를 무리 없이 읽으실 수 있는 분 Linux/Mac 사용 가능한 분 새로운 기술에 대한 호기심을 가지신...
https://kr.indeed.com/viewjob?jk=0c5adbe673bc3562,2019년도 기상청 기후과학국 공무직 근로자 (연장),기상청 대한민국,2019년도 기상청 기후과학국 공무직 근로자 (연장),,"관계법령에 의하여 응시자격을 정지당하지 않은 자 대기과학 관련 분야로서 자료처리 및 그래픽 프로그래밍( Python, NCL, linux, 쉘(ksh)) 가능자 ※ 대기과학 관련분야: 기상학, 환경학, 지구과학, 물리학..."
https://kr.indeed.com/viewjob?jk=58776016fbc8665f,Data Platform Engineer,토스 서울 강남구,Data Platform Engineer,,"데이터 적재 및 활용 경험이 있는 분 데이터플랫폼 관리 및 운영도구 개발을 위한 프로그램 능력을(Java, Python) 갖춘 분 우대 사항 하둡 에코시스템을 서비스에 맞게 재구성하거나 개선한 경험이 있는 분 Machine..."
https://kr.indeed.com/viewjob?jk=ba26ecf33dcf82ad,(경력) 정규직 웹개발자,알에스팀 대전 서구,(경력) 정규직 웹개발자,,"알에스팀 PHP, Python 경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] 웹개발/ 앱개발/ IOT솔루션 개발... 프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viewjob?jk=d67619b2f9558d16,빅데이터 플랫폼 운영 (HBase엔지니어),LINE Plus corporation 성남 서현역,빅데이터 플랫폼 운영 (HBase엔지니어),,동화 - 오픈소스 분석 및 빌드 [자격요건] - 2년이상의 HBase 또는 Hadoop클러스터 운영 경험 - Python 프로그래밍 가능자 - Java 프로그래밍 가능자 [우대사항] - Java 언어에 능숙한 자...
https://kr.indeed.com/viewjob?jk=af4a53fe0b63fce7,"프론트엔드, 백엔드 외 경력개발자 정규직",디노플러스 서울 강남구,"프론트엔드, 백엔드 외 경력개발자 정규직","연봉 40,000,000원 - 60,000,000원",Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>API|인터넷·IT·통신·모바일·게임>응용프로그래머> Python...
https://kr.indeed.com/viewjob?jk=e7fb30c6d55548ef,"Senior, QA Engineer (CMG Tech)",Coupang 3.1 서울,"Senior, QA Engineer (CMG Tech)",,"one another programming language... Java, C#, and Python Preferred: Experience... advertising... eCommerce..."
https://kr.indeed.com/viewjob?jk=cd826811aa0f2ab5,기술연구소-연구원,뷰온 서울 금천구,기술연구소-연구원,,"AI (DL/ML) 연구 [필수자격요건] - 학력 : 대졸이상, 관련학과 - 경력 : 신입~15년이하 - Python/C#/C++/Tensorflow [우대사항] - 비전 시스템 연구/개발경험 - 영상처리 시스템 개발경험..."
https://kr.indeed.com/viewjob?jk=67ca30c143379281,Data Scientist III,Amazon Web Services Korea LLC 서울,Data Scientist III,,"development in languages like Java, Python, Scala. Experience working with RESTful... data processing with Python, R & SQL..."
https://kr.indeed.com/viewjob?jk=9fa9d498506f86aa,기술영업(신입/경력),에이치알 코리아 대한민국,기술영업(신입/경력),,"모집부문 기술영업(신입/경력) 업무내용 - 담당업무 : 기술영업 -> 국내 기술영업 지원자격 - 자격요건 영어 구사 가능자( 토익 750점 이상 또는 준하는 역량) - 우대사항 - 프로그래밍 언어 사용가능자(C, VB, Python)"
https://kr.indeed.com/viewjob?jk=7fc24ad808f385db,백엔드 개발자( backend developer),디에프알씨 서울 강동구,백엔드 개발자( backend developer),"월급 3,000,000원","프링 또는 다른 프레임워크) Python 경험은 장점, Amazon Web... Spring or another framework), Python experience is an advantage, Amazon Web..."
https://kr.indeed.com/viewjob?jk=bbe688a4f3a1a2e7,Back-end 개발 (신입/경력),SK엔카닷컴 관심기업 기관선정 서울 순화동,Back-end 개발 (신입/경력),"연봉 40,000,000원 - 50,000,000원","Jenkins 등을 사용한 제품 배포 [자격요건] - 관계형 데이터베이스에 대한 이해 - Java, Python, Ruby 등 객체지향언어에 대한 이해 - 최소 하나의 Web framework (Spring..."
https://kr.indeed.com/viewjob?jk=5f3b7800e776da58,Senior Business Analysis (Strategic Plan...,Coupang 3.1 서울,Senior Business Analysis (Strategic Plan...,,"e-commerce and other internet-based industries; retail -SQL, Python experience is a plus -Experience with Tableau also a plus..."
https://kr.indeed.com/viewjob?jk=36a2af333271978e,"(주)트윔 개발자(경력직) 빅데이터,영상처리,머신비전/AI 딥러닝",트윔 경기도 화성,"(주)트윔 개발자(경력직) 빅데이터,영상처리,머신비전/AI 딥러닝",,"자기주도적으로 진행한 경험 - Python/C/C++ 능통자 - 데이터... RNN 등 딥러닝 이론 및 알고리즘 유경험자 - C/C++, Java, Python/TensorFlow/Caffe 사용가능자 - Matlab/R 분석..."
https://kr.indeed.com/viewjob?jk=65232d6e37b8f7fb,주니어 데이터 엔지니어 / Junior Data Engineer,Bagelcode 서울,주니어 데이터 엔지니어 / Junior Data Engineer,,일관성을 보장할 수 있는 시스템 연구 및 개발 [업무 내용] - Python과 Airflow를 이용한 데이터 파이프라인 개발 - Spark와... 본적인 전산 지식에 대한 이해 - Python / Java / Scala...
https://kr.indeed.com/viewjob?jk=f072aad26b04d56a,2020년 (주)휴넷 웹 개발자 경력직,휴넷 서울 구로구,2020년 (주)휴넷 웹 개발자 경력직,,"빅데이터분석 오프라인 교육 이수 필요역량 - 웹개발 : JAVA, Spring Boot, JPA - 챗봇 : Python, React - RPA : Automation Anywhere DT LAB 에듀테크개발팀 신규 프로젝트..."
https://kr.indeed.com/viewjob?jk=fd381f2481608bb1,Ericsson-LG Enterprise 경력 개발자 (추가 ),에릭슨엘지 서울 금천구,Ericsson-LG Enterprise 경력 개발자 (추가 ),,웹프로그래머>Servlet|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=8b29e16a2f9665f2,"Principal, Strategic Planning",Coupang 3.1 서울,"Principal, Strategic Planning",,"e-commerce and other internet-based industries; retail SQL, Python experience is a plus Experience with Tableau also a plus..."
https://kr.indeed.com/viewjob?jk=ffd9cedb23e97344,파이썬SW 금융분야 특화 챗봇 개발 함께 할 엔지니어,파운트 서울 충정로역,파이썬SW 금융분야 특화 챗봇 개발 함께 할 엔지니어,,"처리 과정을 Python language로 구현 - Big data 처리를 위한 SW 개발 - Backend SW 구현, Messenger interface, DBMS I/F 구현 Requirement - Python..."
https://kr.indeed.com/viewjob?jk=ae15250b0a7f47e0,데이터 엔지니어,크로스앵글 서울 여의도,데이터 엔지니어,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
https://kr.indeed.com/viewjob?jk=8ae7c240ef7d5f0b,카카오 분석 플랫폼 경력 개발자,카카오 4.2 성남 판교역,카카오 분석 플랫폼 경력 개발자,,"구축 지원자격 대용량 데이터에 대한 실시간/배치 서비스 개발 운영 경험이 있으신 분 개발 경력 1년 이상 python, scala, druid, hadoop 등 다양한 환경에 적응 가능한 분 어떤 일이라도 중요하게 여기..."
https://kr.indeed.com/viewjob?jk=934ef372363794c8,[ADOP/2년 연속 청년친화강소] Ad platform Develope...,애드오피 서울 강남구,[ADOP/2년 연속 청년친화강소] Ad platform Develope...,,"록하기 지원양식 커리어 온라인 이력서 전형절차 및 제출서류 전형절차 직무/산업 직무별(직종) 웹프로그래머JAVA, PHP, Python HTML코딩.퍼블리셔CSS, HTML5 산업별(업종) 광고.홍보.전시 광고기획, 광고제작"
https://kr.indeed.com/viewjob?jk=d6c27e2108eafb61,Jr. Backend Developer,Delivery Tech Hero 서울,Jr. Backend Developer,,다져온 우리의 Python 개발 경험은 새로이 Python 세계에 들어오고... Python 개발자라면 누구나 일 하고 싶은 회사가 되는 것이 우리의 큰 목표 중 하나입니다. What you will get Python으로...
https://kr.indeed.com/viewjob?jk=8c8700db243d1a3c,"Application Engineer, Sr II",Synopsys 서울,"Application Engineer, Sr II",,"Working knowledge of scripting languages like TCL, Unix Shell, Python, or Perl. Prior AE/design experience is a plus. Working..."
https://kr.indeed.com/viewjob?jk=c470c687732c780e,"2019년도 제1회 국가기상위성센터 공무직근로자(연구원, 전문연구요원)...",기상청 대한민국,"2019년도 제1회 국가기상위성센터 공무직근로자(연구원, 전문연구요원)...",,"소지자 ※ 전산 프로그램 개발이 능숙한 자 (Fortran, C, Python, Shell 등) ※ 위성통신(송수신체계 및 전파 환경분석 관리 등... 능숙한 자 (Fortran, C, Python, Shell 등) 채용분야..."
https://kr.indeed.com/viewjob?jk=9d402790b29c351e,[KSTEC] 2020년 신입 및 경력 채용 (SW개발자),지식시스템(주) 관심기업 IBK추천 성남 삼평동,[KSTEC] 2020년 신입 및 경력 채용 (SW개발자),,"지능화(의사결정 자동화) 시스템 개발 (SPSS, SAS, R, Python, Java 기반) 2. 기업용 데이터과학&인공지능 플랫폼 솔루션... 1. SPSS, SAS, R, Python, Java 등 데이터분석..."
https://kr.indeed.com/viewjob?jk=37da5b148b2d3ef4,Senior Data Scientist - AWS Professional...,Amazon Web Services Korea LLC 서울,Senior Data Scientist - AWS Professional...,,"track record of building ML or DL models · Experience using Python... R · Able to write production level code, which..."
https://kr.indeed.com/viewjob?jk=e3821248042635f0,블록체인 개발자(Blockchain Developer),테스시스템 서울 구로구,블록체인 개발자(Blockchain Developer),,인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>Unix|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=8a38aa53b2c9c3eb,[지능시스템연구소]인턴모집,성균관대학교 4.0 서울,[지능시스템연구소]인턴모집,,"의 전류, 전압 값 저장 - Jetson Xavier와 통신 구현 지원 자격/우대 조건 - C, Python을 다룰 줄 아는 학생 - Arduino 및 AVR등 Microprocessor 를 다뤄본 학생 급여..."
https://kr.indeed.com/viewjob?jk=6d158e8e6a242927,Linux Specialist,토스 서울 강남구,Linux Specialist,,개발경험이 있는 분 오픈소스 생태계 변화에 대해 이해하며 높은 레벨의 Linux 시스템 관리 노하우를 보유하신 분 Python 또는 스크립트 언어를 활용하여 코딩을 통한 인프라 운영이 가능한 분 우대 사항 Docker 및...
https://kr.indeed.com/viewjob?jk=f8884a7f8067fd39,"Principal, Business Analyst (SCM Systems...",Coupang 3.1 서울,"Principal, Business Analyst (SCM Systems...",,"analysis experience One who has experience with SQL, Excel, Python, and R/SAS or any statistical package Preferred: One..."
https://kr.indeed.com/viewjob?jk=4972bb33a0811170,2014년도 국립기상연구소 상반기 연구원(기간제근로자),기상청 대한민국,2014년도 국립기상연구소 상반기 연구원(기간제근로자),,운영 및 개선 전산 관련 분야 학사 학위 이상 리눅스 사용 및 쉘 프로그래밍 필수 * 우대조건: Python 경험자 해양연구(F) 0명 전지구 해양순환 예측시스템 개발 해양-대기 상호작용 연구 지역 해양순환...
https://kr.indeed.com/viewjob?jk=1f7f2b48cf91125b,DBA담당자,해커스 서울 강남구,DBA담당자,,"스크립트 (쉘 or Python...) 작성 가능 6. 신규 시스템 RDBMS 설계(요건 분석 및 협의 능력) 7. 원활한 소통능력 8. 경력 4년 이상 우대사항 1.개발 경험 (Java, Python, C++) 2..."
https://kr.indeed.com/viewjob?jk=faf0422473d4188a,[Search] 쇼핑검색 AI 기술 개발 신입/경력사원,네이버 대한민국,[Search] 쇼핑검색 AI 기술 개발 신입/경력사원,,"design / Large-scale data processing [자격요건 및 우대사항] · C, Java, Python, Scala 등 하나 이상의 언어에 능숙 하신 분 · 위 채용분야 관련 2 년 이상 실무 경험 또는..."
https://kr.indeed.com/viewjob?jk=01b7f9d31e668163,Window Desktop Application Developer (C# / .NET),Bepro Company 서울,Window Desktop Application Developer (C# / .NET),"연봉 40,000,000원 - 80,000,000원",참고 - React JS (Web) / Kotlin (Android) / Swift (iOS) - Python + Django - AWS lambda + API gateway - MySQL - Google Cloud...
https://kr.indeed.com/viewjob?jk=b1c8dcf6b4990bbd,2020 전문연구요원 공개 채용,넷마블 서울 구로구,2020 전문연구요원 공개 채용,,"제작 과정을 고도화하기 위한 인공지능 기술 연구 개발 자격요건 * 보충역/전직 대상자에 한해 지원 가능 - Python, Java, C++ 등 한 가지 이상의 프로그래밍 언어 프레임워크 능력 - 디자인 패턴 기반 설계 및..."
